17,1,0,3,2,1,1,1,0,1,3,8,4,1,4,2,3,2,0,0,1,5,9,1,4,2,1,1,2,1,4,4,2,12,1,0,3,0,1,0,1,1,4,2,5,5,1,4,2,2,1,3,5,0,3,10,0,2,0,3,0,3,2,2,5,1,7,1,0,6,0,1,1,3,4,4,1,8,3,2,3,0,3,0,4,5,0,5,6,1,1,2,3,1,0,3,2,6,3,6
0,10,3,7,3,0,3,0,0,1,1,4,6,3,2,4,2,2,1,2,2,7,5,1,4,4,2,0,0,2,4,7,1,3,4,0,5,2,0,1,0,4,3,2,4,3,0,4,2,5,0,2,4,1,3,7,1,5,2,2,0,4,3,5,2,1,4,5,0,3,0,0,3,0,1,2,6,7,3,5,1,2,1,1,2,8,0,2,5,5,0,2,2,0,1,1,4,3,8,6
160,12,8,39,9,5,9,4,2,2,13,110,41,8,26,15,25,10,1,1,3,28,119,7,52,25,3,0,11,2,24,35,1,142,19,1,20,1,3,4,2,31,23,1,39,47,15,39,30,23,3,21,31,0,17,136,2,10,6,24,0,12,23,30,30,1,93,9,0,52,0,4,9,15,18,22,27,93,25,37,17,0,8,1,28,70,0,32,76,18,2,3,15,5,5,15,19,66,24,96
26,74,14,91,9,10,13,5,3,5,23,54,47,33,42,12,24,10,2,3,1,86,50,9,35,36,14,7,7,5,39,50,8,44,40,7,54,5,2,1,3,25,36,3,50,46,14,26,17,30,3,28,48,0,39,57,3,28,28,16,1,20,37,37,30,3,59,26,1,36,0,6,8,9,46,17,23,51,32,58,5,5,14,3,25,76,0,35,56,31,2,12,8,4,17,17,43,44,52,51
187,9,3,32,2,6,4,5,1,1,6,128,43,9,24,8,27,5,0,0,0,37,131,2,54,17,3,0,5,1,19,21,2,170,19,1,16,0,2,0,0,30,24,0,61,42,10,41,23,19,0,12,13,0,15,181,1,10,3,15,0,6,18,25,19,0,121,15,0,46,0,4,5,8,13,16,24,122,17,41,4,3,2,1,17,91,0,28,86,18,0,2,7,1,2,15,17,59,17,130
22,69,5,125,9,4,8,4,2,2,16,53,50,43,54,11,15,7,0,1,0,87,60,10,24,36,17,7,7,2,28,63,4,47,36,3,66,2,1,0,2,24,29,2,49,53,17,35,20,19,0,19,59,0,53,47,3,22,30,17,0,14,21,45,32,1,52,33,0,52,0,2,4,7,42,22,39,58,24,52,4,4,11,1,25,70,0,44,60,31,0,5,5,6,17,13,34,76,49,45
182,12,3,38,6,4,3,0,1,1,1,159,34,9,26,4,17,0,0,0,0,27,153,1,50,14,3,0,2,0,14,24,2,178,17,1,13,0,1,0,0,25,24,0,85,41,9,29,21,16,0,9,16,0,25,184,0,6,1,9,0,5,18,23,19,1,142,10,0,32,0,2,2,4,12,17,21,115,21,56,4,0,0,0,22,96,0,34,86,8,0,1,5,1,4,15,10,60,21,133
26,83,3,117,5,4,8,4,0,0,19,42,77,38,44,9,13,8,0,0,0,110,39,4,35,43,6,3,10,0,29,73,1,45,42,0,59,1,0,0,1,23,25,1,67,40,16,43,23,11,0,16,68,0,45,51,1,22,36,11,0,26,14,45,31,1,49,32,0,52,0,2,2,9,41,20,25,60,39,52,3,0,2,0,30,83,0,43,69,20,0,1,4,4,21,15,38,62,56,49
196,4,6,38,2,3,1,0,0,0,0,173,34,3,20,0,20,0,0,0,0,31,179,0,30,9,1,0,0,0,7,25,0,198,12,0,8,0,0,0,0,24,18,0,76,51,5,33,26,17,0,6,7,0,6,220,0,4,0,7,0,4,16,10,21,0,157,8,0,34,0,0,0,1,13,8,24,131,27,46,1,0,0,0,10,88,0,27,118,6,0,0,4,0,4,8,11,68,8,147
23,64,3,138,4,2,13,2,1,0,11,44,70,38,64,6,14,3,0,0,0,116,38,2,41,41,6,0,6,0,35,72,1,37,35,1,69,0,0,0,0,18,17,0,72,46,9,45,27,16,0,18,67,0,71,23,0,26,37,8,0,11,14,45,34,0,51,37,0,58,0,0,0,4,45,19,28,58,31,65,0,0,1,0,9,102,0,47,69,22,0,0,1,2,14,15,28,71,60,59
204,5,1,37,2,0,1,0,0,0,0,190,27,4,21,2,6,0,0,0,0,26,188,0,30,5,0,0,1,0,4,10,0,216,13,0,7,0,0,0,0,18,18,0,84,63,0,39,15,13,0,0,8,0,2,235,0,2,0,3,0,4,14,15,12,0,159,16,0,30,0,1,2,0,15,15,16,134,13,54,0,0,0,0,3,102,0,28,111,6,0,0,4,0,1,4,7,60,14,160
22,53,2,153,8,0,10,2,0,0,7,39,90,48,39,3,21,3,0,0,0,121,39,0,51,33,4,0,2,0,32,84,0,29,33,0,72,0,0,0,0,20,10,0,67,60,5,46,25,17,0,11,85,0,80,14,0,19,36,5,0,6,14,55,35,0,57,33,0,50,0,0,1,3,47,20,24,66,26,63,0,0,4,0,17,98,0,33,78,20,0,0,0,0,16,16,35,82,54,47
222,2,0,24,0,2,0,0,0,0,0,190,39,3,14,0,4,0,0,0,0,16,202,0,27,5,0,0,0,0,3,10,0,226,7,0,4,0,0,0,0,18,14,0,98,64,0,24,17,15,0,2,4,0,5,237,0,1,0,1,0,0,6,8,18,0,183,8,0,27,0,0,1,0,11,7,15,160,12,44,0,0,0,0,6,109,0,28,102,5,0,0,1,0,1,5,4,68,6,165
20,71,2,152,0,2,2,1,0,0,6,44,83,36,60,1,19,1,0,0,0,132,37,0,36,39,1,0,5,0,24,96,1,18,37,0,74,0,0,0,0,18,24,0,59,56,8,45,27,13,0,14,71,0,98,12,0,21,29,5,0,6,13,54,41,0,34,30,0,72,0,0,2,4,48,17,23,54,25,77,0,0,0,0,8,91,0,54,88,9,0,0,1,0,12,9,22,104,45,57
215,4,0,31,0,0,0,0,0,0,0,214,21,1,10,0,4,0,0,0,0,17,208,0,23,1,0,0,1,0,0,14,0,234,1,0,1,0,0,0,0,15,10,0,118,66,0,22,11,8,0,0,0,0,2,246,0,0,0,2,0,1,6,11,11,0,196,12,0,13,0,0,0,0,2,5,12,156,17,58,0,0,0,0,3,105,0,15,125,2,0,0,0,0,1,2,4,59,2,182
24,72,0,149,1,1,3,0,0,0,3,21,110,46,51,0,17,2,0,0,0,135,29,0,43,38,2,0,3,0,18,106,0,13,37,0,76,0,0,0,0,16,19,0,66,54,5,51,22,17,0,7,86,0,95,4,0,17,33,8,0,1,7,59,44,0,29,31,0,79,0,0,0,1,35,14,24,59,29,88,0,0,0,0,8,102,0,44,86,10,0,0,1,0,7,6,26,109,55,46
229,2,0,19,0,0,0,0,0,0,0,217,16,2,13,0,2,0,0,0,0,15,216,0,19,0,0,0,0,0,0,8,0,242,0,0,0,0,0,0,0,11,8,0,119,64,0,24,14,10,0,0,1,0,2,246,0,0,0,1,0,1,7,13,10,0,196,4,0,19,0,0,0,0,4,3,8,174,6,55,0,0,0,0,3,102,0,25,117,3,0,0,0,0,1,2,3,58,3,183
13,56,0,176,0,2,2,1,0,0,1,23,111,44,54,3,14,0,0,0,0,138,26,0,44,41,1,0,0,0,13,118,0,7,45,0,67,0,0,0,0,16,13,0,61,58,3,71,18,10,0,7,84,0,105,4,0,17,30,3,0,2,4,76,33,0,35,31,0,69,0,0,0,0,40,17,35,54,29,75,0,0,0,0,18,103,0,41,81,7,0,0,0,0,5,7,19,126,49,44
235,0,0,15,0,0,0,0,0,0,0,226,11,0,11,0,2,0,0,0,0,6,230,0,14,0,0,0,0,0,0,6,0,242,2,0,0,0,0,0,0,8,12,0,133,61,0,23,7,6,0,1,1,0,1,246,0,1,0,0,0,0,4,5,6,0,227,0,0,8,0,0,0,0,2,0,6,185,12,45,0,0,0,0,1,93,0,15,140,1,0,0,0,0,0,4,1,58,1,186
14,42,0,193,0,0,1,0,0,0,1,19,136,37,53,0,4,0,0,0,0,158,19,0,37,36,0,0,0,0,24,122,0,8,31,0,65,0,0,0,0,8,12,0,69,64,6,68,17,6,0,7,69,0,117,4,0,20,28,5,0,3,5,66,34,0,16,34,0,92,0,0,0,0,39,14,34,49,23,91,0,0,0,0,14,126,0,37,66,7,0,0,0,0,1,4,13,134,47,51
17,3,2,2,0,2,1,0,0,0,2,8,3,7,5,0,2,0,0,0,0,9,6,3,3,3,0,1,1,1,5,6,1,8,3,0,3,1,0,0,2,3,3,2,4,2,2,5,2,2,2,0,3,0,2,6,0,7,5,2,0,0,4,5,4,0,5,6,1,2,1,1,2,0,7,3,0,9,2,2,1,3,2,2,4,4,0,3,5,3,2,0,0,0,3,2,1,6,5,8
2,10,1,12,0,1,0,0,0,1,1,7,4,4,3,5,1,1,0,1,2,6,4,2,2,5,0,2,3,1,2,5,3,6,1,0,6,1,1,2,2,2,0,5,2,4,3,5,1,3,1,3,2,0,2,5,2,5,3,4,0,1,4,3,5,4,4,3,0,3,1,0,3,1,6,4,2,4,1,5,0,2,2,3,2,3,0,3,7,5,0,0,1,0,0,2,5,7,7,5
193,24,7,23,0,3,0,0,0,0,23,121,17,40,26,5,15,3,0,0,0,73,105,11,17,26,7,3,6,2,22,57,3,102,25,0,31,3,1,6,8,21,34,33,38,31,23,36,13,13,11,9,18,0,17,68,3,46,57,21,0,14,18,43,20,6,51,68,8,22,3,6,9,4,59,26,1,87,24,31,1,23,14,9,28,31,4,20,85,35,3,1,3,0,16,9,12,42,45,119
24,91,12,109,3,3,4,0,0,4,14,51,66,49,26,19,16,5,3,1,5,64,49,12,27,60,9,9,11,4,39,36,23,49,24,0,62,7,1,9,4,22,42,29,33,18,26,34,19,23,5,12,26,0,20,73,5,34,48,27,0,19,13,35,35,12,60,34,8,34,6,9,18,2,39,34,14,61,28,39,2,11,19,13,28,48,11,34,42,42,3,1,3,0,12,30,41,55,52,53
214,19,2,15,0,0,0,0,0,0,22,139,18,37,16,7,10,1,0,0,0,91,101,8,12,21,5,2,7,3,12,64,2,119,21,0,28,1,0,3,2,27,44,29,45,30,21,35,10,7,4,3,10,0,12,93,1,48,53,26,0,11,7,59,19,2,57,65,3,27,0,2,10,1,64,24,1,85,33,30,0,9,10,5,32,34,3,15,96,46,0,0,0,0,5,7,10,43,32,153
20,88,7,130,2,2,0,0,0,1,23,57,54,51,37,10,17,1,0,0,2,73,71,15,26,49,4,3,7,0,38,39,8,57,25,0,72,7,0,4,3,30,42,34,51,25,16,28,14,7,4,2,28,0,16,81,2,38,63,16,0,13,16,29,28,10,69,45,11,29,0,4,9,1,54,36,6,81,25,34,0,5,20,6,25,47,12,32,53,50,0,0,3,0,13,9,34,78,63,50
